Date,Demand,Temperature,Humidity,WindSpeed
2023-05-13 09:00:00,3460.56,37.14,66.88,10.44
2023-05-13 10:00:00,3412.22,36.85,47.06,11.19
2023-05-13 11:00:00,3593.98,38.94,61.55,9.35
2023-05-13 12:00:00,3474.79,31.45,61.72,9.57
2023-05-13 13:00:00,3403.64,41.97,59.7,9.21
2023-05-13 14:00:00,3355.06,43.62,61.46,10.75
2023-05-13 15:00:00,3280.87,40.65,62.57,10.01
2023-05-13 16:00:00,3404.91,39.15,60.79,11.24
2023-05-13 17:00:00,3187.54,37.26,49.82,8.76
2023-05-13 18:00:00,3234.06,34.68,55.55,9.89
2023-05-13 19:00:00,3038.06,41.49,67.99,13.02
2023-05-13 20:00:00,3120.63,40.66,54.16,14.07
2023-05-13 21:00:00,3114.83,39.26,60.4,9.53
2023-05-13 22:00:00,3403.74,38.91,56.39,12.63
2023-05-13 23:00:00,3069.32,38.81,62.97,12.54
2023-05-14 00:00:00,3330.38,36.44,58.99,11.64
2023-05-14 01:00:00,3123.0,45.52,63.27,6.45
2023-05-14 02:00:00,3387.48,37.16,61.92,7.16
2023-05-14 03:00:00,3462.94,36.73,58.05,8.99
2023-05-14 04:00:00,3682.3,41.38,48.85,9.0
2023-05-14 05:00:00,3603.46,37.93,55.67,8.17
2023-05-14 06:00:00,3487.3,37.96,53.97,11.11
2023-05-14 07:00:00,3670.39,42.26,53.93,11.22
2023-05-14 08:00:00,3545.6,40.05,62.52,13.58
2023-05-14 09:00:00,3515.79,40.2,70.12,8.79
2023-05-14 10:00:00,3350.34,33.76,47.67,8.7
2023-05-14 11:00:00,3323.37,39.22,52.47,10.37
2023-05-14 12:00:00,3288.1,35.0,61.16,7.42
2023-05-14 13:00:00,3323.49,36.65,58.73,13.74
2023-05-14 14:00:00,3278.4,38.54,62.27,9.28
2023-05-14 15:00:00,3383.6,37.9,59.77,9.84
2023-05-14 16:00:00,3235.91,39.98,66.59,10.27
2023-05-14 17:00:00,2906.67,40.33,62.85,9.7
2023-05-14 18:00:00,3196.88,40.55,64.38,9.45
2023-05-14 19:00:00,3032.42,33.98,65.09,14.71
2023-05-14 20:00:00,3100.81,45.1,54.04,10.17
2023-05-14 21:00:00,3147.97,37.94,62.94,10.96
2023-05-14 22:00:00,3204.28,41.65,63.21,9.01
2023-05-14 23:00:00,3181.33,30.47,58.29,11.23
2023-05-15 00:00:00,3385.13,37.32,58.26,10.06
2023-05-15 01:00:00,3275.46,33.73,58.4,10.5
2023-05-15 02:00:00,3500.45,35.53,55.6,10.96
2023-05-15 03:00:00,3729.9,38.27,53.1,11.77
2023-05-15 04:00:00,3405.05,37.11,70.73,11.4
2023-05-15 05:00:00,3529.51,42.06,65.4,9.95
2023-05-15 06:00:00,3312.43,43.42,60.13,10.01
2023-05-15 07:00:00,3527.87,35.21,52.66,7.78
2023-05-15 08:00:00,3602.26,36.65,62.73,9.65
2023-05-15 09:00:00,3578.26,35.02,58.18,10.22
2023-05-15 10:00:00,3472.52,41.58,59.22,11.83
2023-05-15 11:00:00,3505.47,38.59,71.24,5.26
2023-05-15 12:00:00,3619.38,38.21,69.49,10.62
2023-05-15 13:00:00,3484.25,39.05,48.17,8.45
2023-05-15 14:00:00,3212.53,37.18,61.83,11.55
2023-05-15 15:00:00,3078.25,35.55,60.83,12.66
2023-05-15 16:00:00,3150.96,38.27,61.78,9.9
2023-05-15 17:00:00,3076.9,37.31,57.21,12.87
2023-05-15 18:00:00,3209.91,39.16,60.01,11.74
2023-05-15 19:00:00,3053.47,33.22,54.53,10.28
2023-05-15 20:00:00,3184.29,38.67,65.19,6.79
2023-05-15 21:00:00,3307.16,36.05,65.03,10.77
2023-05-15 22:00:00,3254.71,38.57,68.2,8.34
2023-05-15 23:00:00,3218.38,40.83,56.13,4.28
2023-05-16 00:00:00,3476.32,36.55,61.35,7.8
2023-05-16 01:00:00,3222.7,41.8,70.22,12.7
2023-05-16 02:00:00,3426.06,32.99,56.62,10.26
2023-05-16 03:00:00,3496.09,42.85,54.95,12.45
2023-05-16 04:00:00,3533.63,41.93,61.5,13.15
2023-05-16 05:00:00,3570.07,35.55,65.83,10.55
2023-05-16 06:00:00,3619.88,35.58,56.66,8.85
2023-05-16 07:00:00,3548.48,33.73,69.66,7.89
2023-05-16 08:00:00,3495.24,40.98,55.42,9.87
2023-05-16 09:00:00,3459.5,37.22,63.29,8.22
2023-05-16 10:00:00,3397.69,37.0,56.62,7.73
2023-05-16 11:00:00,3489.36,34.85,57.67,8.71
2023-05-16 12:00:00,3294.19,43.65,64.11,9.46
2023-05-16 13:00:00,3391.75,35.3,58.95,9.52
2023-05-16 14:00:00,3260.74,38.29,52.4,9.82
2023-05-16 15:00:00,3165.29,38.86,56.01,10.85
2023-05-16 16:00:00,3247.47,37.02,63.61,9.64
2023-05-16 17:00:00,3092.91,36.41,61.99,11.51
2023-05-16 18:00:00,3222.66,37.11,63.63,11.43
2023-05-16 19:00:00,3186.93,39.91,56.99,12.0
2023-05-16 20:00:00,3126.0,37.17,54.7,9.77
2023-05-16 21:00:00,3270.28,43.09,55.91,7.52
2023-05-16 22:00:00,3313.5,35.88,56.25,9.52
2023-05-16 23:00:00,3422.83,40.48,59.77,8.06
2023-05-17 00:00:00,3449.41,33.04,54.08,11.59
2023-05-17 01:00:00,3453.68,35.98,65.33,7.04
2023-05-17 02:00:00,3340.03,35.86,62.58,10.68
2023-05-17 03:00:00,3739.07,35.0,55.68,10.4
2023-05-17 04:00:00,3385.64,39.16,59.01,11.47
2023-05-17 05:00:00,3640.9,37.98,55.57,10.55
2023-05-17 06:00:00,3595.92,31.48,59.25,9.91
2023-05-17 07:00:00,3428.56,44.3,55.83,7.81
2023-05-17 08:00:00,3513.57,38.84,70.71,13.41
2023-05-17 09:00:00,3486.34,38.32,52.05,9.9
2023-05-17 10:00:00,3583.35,42.24,53.65,9.3
2023-05-17 11:00:00,3333.22,41.28,58.81,10.23
2023-05-17 12:00:00,3326.6,37.42,60.47,12.26
2023-05-17 13:00:00,3067.42,32.45,60.5,9.5
2023-05-17 14:00:00,3426.27,40.0,64.59,12.3
2023-05-17 15:00:00,3104.32,35.42,62.21,10.41
2023-05-17 16:00:00,3212.28,42.03,55.39,11.47
2023-05-17 17:00:00,3149.47,35.98,65.31,10.51
2023-05-17 18:00:00,3142.99,36.96,63.14,11.35
2023-05-17 19:00:00,3240.59,34.28,66.93,11.75
2023-05-17 20:00:00,3346.71,34.52,60.26,10.87
2023-05-17 21:00:00,3236.52,37.98,65.45,13.19
2023-05-17 22:00:00,3318.3,37.7,46.39,9.77
2023-05-17 23:00:00,3333.92,36.88,57.57,12.37
2023-05-18 00:00:00,3448.39,44.57,55.44,8.76
2023-05-18 01:00:00,3352.11,40.22,63.51,10.81
2023-05-18 02:00:00,3554.18,38.44,56.3,8.34
2023-05-18 03:00:00,3599.11,30.13,64.88,8.37
2023-05-18 04:00:00,3628.1,40.88,63.94,12.63
2023-05-18 05:00:00,3473.81,47.39,56.96,14.18
2023-05-18 06:00:00,3529.81,37.84,61.19,9.68
2023-05-18 07:00:00,3563.77,35.97,58.93,7.99
2023-05-18 08:00:00,3382.76,38.9,60.58,9.98
2023-05-18 09:00:00,3647.55,34.11,63.75,8.46
2023-05-18 10:00:00,3445.41,39.79,58.37,12.6
2023-05-18 11:00:00,3426.8,42.91,51.72,11.21
2023-05-18 12:00:00,3288.94,36.39,62.98,11.16
2023-05-18 13:00:00,3162.19,36.49,65.36,9.77
2023-05-18 14:00:00,3186.24,38.17,51.5,8.56
2023-05-18 15:00:00,3227.14,36.9,59.82,12.11
2023-05-18 16:00:00,3240.78,33.87,55.34,9.78
2023-05-18 17:00:00,3169.63,37.25,65.63,7.93
2023-05-18 18:00:00,3181.31,36.65,65.91,13.1
2023-05-18 19:00:00,3119.75,42.51,55.95,14.94
2023-05-18 20:00:00,3223.06,41.87,53.42,10.31
2023-05-18 21:00:00,3353.5,42.6,61.22,10.71
2023-05-18 22:00:00,3317.12,40.81,54.45,13.62
2023-05-18 23:00:00,3375.83,39.02,64.29,9.4
2023-05-19 00:00:00,3369.79,35.87,59.34,12.25
2023-05-19 01:00:00,3241.84,42.48,68.03,8.86
2023-05-19 02:00:00,3335.92,39.54,68.25,10.96
2023-05-19 03:00:00,3527.3,34.75,67.76,8.07
2023-05-19 04:00:00,3512.5,35.76,62.01,9.49
2023-05-19 05:00:00,3577.56,34.71,55.27,6.68
2023-05-19 06:00:00,3708.03,32.34,52.58,10.98
2023-05-19 07:00:00,3606.18,39.66,62.97,10.8
2023-05-19 08:00:00,3639.48,34.78,63.35,7.96
2023-05-19 09:00:00,3491.28,36.23,61.31,14.39
2023-05-19 10:00:00,3359.67,38.61,53.36,10.15
2023-05-19 11:00:00,3386.36,37.93,56.01,9.72
2023-05-19 12:00:00,3259.91,36.36,60.42,8.04
2023-05-19 13:00:00,3444.45,43.05,56.93,11.56
2023-05-19 14:00:00,3319.43,33.92,56.12,8.21
2023-05-19 15:00:00,3251.02,34.05,55.17,11.53
2023-05-19 16:00:00,3290.78,39.87,59.32,8.25
2023-05-19 17:00:00,2945.2,36.62,58.96,10.87
2023-05-19 18:00:00,3199.2,36.5,55.87,9.61
2023-05-19 19:00:00,3016.14,35.26,60.05,11.57
2023-05-19 20:00:00,3166.46,39.51,61.25,7.4
2023-05-19 21:00:00,3167.79,39.18,61.76,10.91
2023-05-19 22:00:00,3306.56,38.86,55.21,8.04
2023-05-19 23:00:00,3311.44,36.75,58.46,8.71
2023-05-20 00:00:00,3468.54,36.33,60.08,11.16
2023-05-20 01:00:00,3325.61,38.1,60.63,10.09
2023-05-20 02:00:00,3504.94,41.49,53.33,10.75
2023-05-20 03:00:00,3491.68,43.29,58.29,11.5
2023-05-20 04:00:00,3343.71,41.92,62.96,10.33
2023-05-20 05:00:00,3435.36,40.1,57.03,9.73
2023-05-20 06:00:00,3519.04,41.53,61.78,8.0
2023-05-20 07:00:00,3638.45,35.04,60.07,14.39
2023-05-20 08:00:00,3553.61,36.45,57.7,11.09
2023-05-20 09:00:00,3358.7,40.16,66.31,10.0
2023-05-20 10:00:00,3420.0,38.23,58.49,9.36
2023-05-20 11:00:00,3587.58,39.6,58.95,10.41
2023-05-20 12:00:00,3345.15,41.53,57.58,9.99
2023-05-20 13:00:00,3249.54,41.06,67.4,11.06
2023-05-20 14:00:00,3283.21,35.31,66.95,8.85
2023-05-20 15:00:00,3268.95,38.62,65.73,13.36
2023-05-20 16:00:00,3115.21,35.83,64.35,11.38
2023-05-20 17:00:00,3191.1,36.26,55.58,6.39
2023-05-20 18:00:00,3101.14,33.46,57.75,10.58
2023-05-20 19:00:00,3212.78,38.99,56.15,11.61
2023-05-20 20:00:00,3177.8,33.23,65.15,7.36
2023-05-20 21:00:00,3240.81,39.77,71.68,12.2
2023-05-20 22:00:00,3158.11,42.66,63.4,11.26
2023-05-20 23:00:00,3200.14,40.18,68.38,7.38
2023-05-21 00:00:00,3422.13,38.83,62.29,9.65
2023-05-21 01:00:00,3371.4,43.28,61.58,7.71
2023-05-21 02:00:00,3456.08,39.66,57.1,11.67
2023-05-21 03:00:00,3438.36,36.09,63.07,7.96
2023-05-21 04:00:00,3590.66,39.05,64.56,8.13
2023-05-21 05:00:00,3459.98,44.55,65.27,10.16
2023-05-21 06:00:00,3514.02,35.4,60.52,14.14
2023-05-21 07:00:00,3599.36,34.53,60.99,12.44
2023-05-21 08:00:00,3618.08,40.52,59.69,8.02
2023-05-21 09:00:00,3416.62,38.0,57.18,7.55
2023-05-21 10:00:00,3623.55,37.08,64.41,8.82
2023-05-21 11:00:00,3410.67,34.9,50.52,7.2
2023-05-21 12:00:00,3223.29,32.82,51.64,11.57
2023-05-21 13:00:00,3312.72,34.31,57.27,11.32
2023-05-21 14:00:00,3189.28,43.52,53.63,11.83
2023-05-21 15:00:00,3229.56,38.65,65.43,10.1
2023-05-21 16:00:00,3150.09,32.79,57.79,10.24
2023-05-21 17:00:00,3141.82,42.23,64.39,7.87
2023-05-21 18:00:00,3036.42,42.38,66.52,10.55
2023-05-21 19:00:00,3233.4,42.36,60.31,12.53
2023-05-21 20:00:00,3038.76,37.41,61.64,9.14
2023-05-21 21:00:00,3075.28,37.87,66.13,10.81
2023-05-21 22:00:00,3264.31,39.09,65.0,10.14
2023-05-21 23:00:00,3436.1,42.88,49.65,8.93
2023-05-22 00:00:00,3285.77,37.09,57.94,11.03
2023-05-22 01:00:00,3442.89,36.5,62.56,13.63
2023-05-22 02:00:00,3528.36,40.85,61.08,12.75
2023-05-22 03:00:00,3543.92,42.39,55.04,8.32
2023-05-22 04:00:00,3463.11,38.6,51.46,10.24
2023-05-22 05:00:00,3405.11,40.77,63.06,11.46
2023-05-22 06:00:00,3300.27,39.1,55.78,10.17
2023-05-22 07:00:00,3487.93,38.01,59.33,7.43
2023-05-22 08:00:00,3612.04,36.27,60.72,8.49
2023-05-22 09:00:00,3350.03,35.3,59.19,11.25
2023-05-22 10:00:00,3491.05,36.91,55.34,13.86
2023-05-22 11:00:00,3277.78,35.83,59.59,8.71
2023-05-22 12:00:00,3331.63,39.61,57.28,8.09
2023-05-22 13:00:00,3340.04,42.41,68.28,12.26
2023-05-22 14:00:00,3155.08,39.37,61.07,10.47
2023-05-22 15:00:00,3196.65,36.0,72.83,9.22
2023-05-22 16:00:00,3106.31,41.33,53.41,9.61
2023-05-22 17:00:00,3198.36,39.65,58.5,9.72
2023-05-22 18:00:00,3144.56,40.24,58.48,11.5
2023-05-22 19:00:00,3133.49,37.2,56.12,10.46
2023-05-22 20:00:00,3303.66,42.16,58.24,6.94
2023-05-22 21:00:00,3245.84,42.14,57.6,9.75
2023-05-22 22:00:00,3151.99,38.21,55.11,13.67
2023-05-22 23:00:00,3260.68,40.91,68.97,12.22
2023-05-23 00:00:00,3306.79,42.15,59.58,12.51
2023-05-23 01:00:00,3374.18,37.44,64.63,8.33
2023-05-23 02:00:00,3666.83,38.6,64.95,10.72
2023-05-23 03:00:00,3492.89,39.08,67.14,11.9
2023-05-23 04:00:00,3284.0,35.55,55.09,10.15
2023-05-23 05:00:00,3453.29,40.17,66.33,12.37
2023-05-23 06:00:00,3321.14,41.91,59.63,8.29
2023-05-23 07:00:00,3474.59,38.41,70.18,10.43
2023-05-23 08:00:00,3288.86,39.86,62.62,8.81
2023-05-23 09:00:00,3368.64,43.04,54.24,12.95
2023-05-23 10:00:00,3262.31,37.63,66.29,9.89
2023-05-23 11:00:00,3404.56,39.92,65.8,9.58
2023-05-23 12:00:00,3314.44,37.13,53.54,7.73
2023-05-23 13:00:00,3292.91,37.05,63.72,11.66
2023-05-23 14:00:00,3203.93,39.87,68.02,10.88
2023-05-23 15:00:00,3033.53,39.56,62.39,9.96
2023-05-23 16:00:00,3192.53,40.51,55.13,11.21
2023-05-23 17:00:00,3313.42,39.07,65.05,12.14
2023-05-23 18:00:00,3155.3,40.24,63.33,10.4
2023-05-23 19:00:00,3078.6,43.84,58.85,10.89
2023-05-23 20:00:00,2998.37,42.02,57.7,11.08
2023-05-23 21:00:00,3082.15,39.86,63.3,6.48
2023-05-23 22:00:00,3259.69,40.36,55.45,10.94
2023-05-23 23:00:00,3369.93,37.94,61.01,6.73
2023-05-24 00:00:00,3333.73,38.44,65.99,10.01
2023-05-24 01:00:00,3439.39,40.4,67.6,11.13
2023-05-24 02:00:00,3478.41,39.18,57.37,6.35
2023-05-24 03:00:00,3499.72,41.3,52.07,10.1
2023-05-24 04:00:00,3415.0,42.72,56.46,9.29
2023-05-24 05:00:00,3518.22,38.61,64.08,9.5
2023-05-24 06:00:00,3422.8,32.89,56.3,11.55
2023-05-24 07:00:00,3502.57,45.02,65.41,13.8
2023-05-24 08:00:00,3513.93,36.96,56.29,11.47
2023-05-24 09:00:00,3616.94,39.51,57.21,10.05
2023-05-24 10:00:00,3276.67,41.1,59.14,7.31
2023-05-24 11:00:00,3407.56,43.15,64.72,12.74
2023-05-24 12:00:00,3455.77,44.34,52.08,9.67
2023-05-24 13:00:00,3331.76,37.83,61.4,6.63
2023-05-24 14:00:00,3290.94,42.49,61.31,7.69
2023-05-24 15:00:00,3224.99,39.51,55.04,7.46
2023-05-24 16:00:00,3264.27,47.15,61.78,7.77
2023-05-24 17:00:00,3005.71,42.22,59.1,12.03
2023-05-24 18:00:00,2969.05,38.39,54.34,10.4
2023-05-24 19:00:00,3113.82,36.54,59.63,11.08
2023-05-24 20:00:00,2918.32,31.04,54.79,4.4
2023-05-24 21:00:00,3289.29,40.94,56.8,11.54
2023-05-24 22:00:00,3329.71,41.95,64.4,11.26
2023-05-24 23:00:00,3212.54,41.16,58.44,6.42
2023-05-25 00:00:00,3263.73,31.94,64.3,7.51
2023-05-25 01:00:00,3345.34,35.22,59.22,12.28
2023-05-25 02:00:00,3406.01,40.44,55.19,8.81
2023-05-25 03:00:00,3454.95,44.35,62.4,12.02
2023-05-25 04:00:00,3529.84,38.83,62.8,10.02
2023-05-25 05:00:00,3476.73,42.27,53.85,8.97
2023-05-25 06:00:00,3595.13,35.89,65.68,9.72
2023-05-25 07:00:00,3538.59,39.62,67.6,6.02
2023-05-25 08:00:00,3413.32,38.17,63.13,10.76
2023-05-25 09:00:00,3575.74,42.56,60.39,7.6
2023-05-25 10:00:00,3264.99,37.38,70.06,6.34
2023-05-25 11:00:00,3343.36,44.03,62.7,7.04
2023-05-25 12:00:00,3397.5,38.07,60.99,8.18
2023-05-25 13:00:00,3176.74,35.79,68.5,11.17
2023-05-25 14:00:00,3231.77,35.89,68.01,8.4
2023-05-25 15:00:00,3213.72,37.13,52.8,11.5
2023-05-25 16:00:00,3041.55,40.11,57.48,11.77
2023-05-25 17:00:00,3100.38,37.17,62.93,11.93
2023-05-25 18:00:00,3085.16,36.53,66.14,13.68
2023-05-25 19:00:00,3052.45,41.67,54.17,10.94
2023-05-25 20:00:00,3357.77,29.36,64.54,11.16
2023-05-25 21:00:00,3083.08,37.71,57.98,8.71
2023-05-25 22:00:00,3301.31,34.99,63.59,5.37
2023-05-25 23:00:00,3209.77,36.39,57.17,10.65
2023-05-26 00:00:00,3185.23,39.8,48.34,7.26
2023-05-26 01:00:00,3355.94,38.45,51.14,7.2
2023-05-26 02:00:00,3458.8,38.18,54.37,7.67
2023-05-26 03:00:00,3527.36,42.64,57.04,11.3
2023-05-26 04:00:00,3623.32,39.03,59.96,11.93
2023-05-26 05:00:00,3781.6,44.49,57.41,10.32
2023-05-26 06:00:00,3518.94,41.21,59.76,7.78
2023-05-26 07:00:00,3420.77,36.17,57.52,9.43
2023-05-26 08:00:00,3512.39,44.87,59.98,12.82
2023-05-26 09:00:00,3408.69,39.9,64.65,9.47
2023-05-26 10:00:00,3486.49,44.69,59.93,9.0
2023-05-26 11:00:00,3215.94,38.27,62.7,12.7
2023-05-26 12:00:00,3530.73,39.89,63.57,14.56
2023-05-26 13:00:00,3327.73,40.37,59.21,9.34
2023-05-26 14:00:00,3025.49,38.57,51.05,6.74
2023-05-26 15:00:00,3081.57,42.89,61.26,10.15
2023-05-26 16:00:00,3202.3,44.87,56.63,9.33
2023-05-26 17:00:00,3218.34,32.19,64.31,12.96
2023-05-26 18:00:00,2966.67,41.51,66.83,7.44
2023-05-26 19:00:00,3172.01,36.39,58.71,8.16
2023-05-26 20:00:00,2925.95,31.29,60.82,9.26
2023-05-26 21:00:00,3143.54,40.62,63.34,11.39
2023-05-26 22:00:00,3305.1,40.63,55.94,7.88
2023-05-26 23:00:00,3186.98,41.11,60.05,12.15
2023-05-27 00:00:00,3136.19,40.25,52.26,9.02
2023-05-27 01:00:00,3353.27,41.77,65.22,6.97
2023-05-27 02:00:00,3326.41,37.33,68.43,8.31
2023-05-27 03:00:00,3491.26,39.93,60.5,7.27
2023-05-27 04:00:00,3371.56,41.24,56.24,7.42
2023-05-27 05:00:00,3402.81,43.2,61.31,13.85
2023-05-27 06:00:00,3284.79,39.27,53.63,10.28
2023-05-27 07:00:00,3497.07,38.5,57.82,12.12
2023-05-27 08:00:00,3444.0,38.98,57.91,9.18
2023-05-27 09:00:00,3309.47,35.56,57.39,11.22
2023-05-27 10:00:00,3406.27,41.45,61.1,8.39
2023-05-27 11:00:00,3441.36,34.77,62.17,13.42
2023-05-27 12:00:00,3265.33,40.31,60.07,9.49
2023-05-27 13:00:00,3261.94,39.4,64.5,8.31
2023-05-27 14:00:00,3214.22,34.49,61.95,7.45
2023-05-27 15:00:00,3025.03,34.66,57.53,7.71
2023-05-27 16:00:00,3319.34,36.58,59.46,7.45
2023-05-27 17:00:00,3046.62,38.11,59.6,13.45
2023-05-27 18:00:00,3152.5,43.58,58.08,9.57
2023-05-27 19:00:00,3170.62,38.81,62.55,9.42
2023-05-27 20:00:00,3099.72,40.78,49.34,16.58
2023-05-27 21:00:00,3206.14,42.94,60.16,13.05
2023-05-27 22:00:00,3211.47,42.36,61.55,7.49
2023-05-27 23:00:00,3093.36,39.12,63.0,12.69
2023-05-28 00:00:00,3246.57,37.09,65.54,9.29
2023-05-28 01:00:00,3270.3,40.71,59.3,9.74
2023-05-28 02:00:00,3333.62,37.15,64.16,8.81
2023-05-28 03:00:00,3290.82,44.65,63.05,9.7
2023-05-28 04:00:00,3565.64,41.81,61.32,8.79
2023-05-28 05:00:00,3633.18,39.84,53.04,9.32
2023-05-28 06:00:00,3577.59,40.75,65.45,9.16
2023-05-28 07:00:00,3600.03,39.74,60.48,10.94
2023-05-28 08:00:00,3418.54,38.1,58.74,11.01
2023-05-28 09:00:00,3357.59,40.71,54.22,10.27
2023-05-28 10:00:00,3301.94,38.48,47.78,12.96
2023-05-28 11:00:00,3395.96,45.02,69.51,12.13
2023-05-28 12:00:00,3302.5,37.13,61.53,12.64
2023-05-28 13:00:00,3220.31,40.74,54.47,8.51
2023-05-28 14:00:00,3309.31,36.86,53.7,7.69
2023-05-28 15:00:00,3178.87,36.83,58.61,10.56
2023-05-28 16:00:00,3022.72,33.85,64.04,10.83
2023-05-28 17:00:00,3018.52,40.44,63.16,8.0
2023-05-28 18:00:00,3147.99,37.61,63.41,10.66
2023-05-28 19:00:00,3190.78,42.46,55.56,6.56
2023-05-28 20:00:00,3161.76,40.45,59.11,9.32
2023-05-28 21:00:00,3328.06,39.65,60.64,7.4
2023-05-28 22:00:00,3343.3,34.98,59.72,10.83
2023-05-28 23:00:00,3272.13,40.96,62.73,11.58
2023-05-29 00:00:00,3188.76,37.29,67.87,5.83
2023-05-29 01:00:00,3193.39,34.98,61.05,3.8
2023-05-29 02:00:00,3333.88,40.57,57.08,13.17
2023-05-29 03:00:00,3489.36,35.5,52.74,7.66
2023-05-29 04:00:00,3628.49,33.0,60.88,8.9
2023-05-29 05:00:00,3507.55,43.17,56.7,7.9
2023-05-29 06:00:00,3589.49,37.59,62.14,12.33
2023-05-29 07:00:00,3441.27,34.04,61.82,11.88
2023-05-29 08:00:00,3508.1,36.39,67.82,9.31
2023-05-29 09:00:00,3496.38,37.11,61.07,11.36
2023-05-29 10:00:00,3174.66,42.71,62.28,10.56
2023-05-29 11:00:00,3283.04,34.29,56.72,10.61
2023-05-29 12:00:00,3367.59,35.26,52.84,11.26
2023-05-29 13:00:00,3248.3,42.22,65.37,9.98
2023-05-29 14:00:00,3052.97,37.93,66.03,8.97
2023-05-29 15:00:00,2888.19,39.96,58.35,11.78
2023-05-29 16:00:00,3062.84,37.8,50.33,10.32
2023-05-29 17:00:00,3072.28,45.34,66.8,9.97
2023-05-29 18:00:00,2984.23,35.41,65.94,10.22
2023-05-29 19:00:00,3093.74,40.12,59.42,8.76
2023-05-29 20:00:00,3150.05,43.78,65.34,7.36
2023-05-29 21:00:00,3198.27,38.15,59.79,8.73
2023-05-29 22:00:00,2937.03,37.01,61.09,10.44
2023-05-29 23:00:00,3089.43,41.58,51.87,9.83
2023-05-30 00:00:00,3234.9,42.35,66.11,7.82
2023-05-30 01:00:00,3374.35,36.94,51.23,7.18
2023-05-30 02:00:00,3414.29,43.72,68.61,7.57
2023-05-30 03:00:00,3453.97,39.49,69.11,9.65
2023-05-30 04:00:00,3400.23,40.86,47.23,13.19
2023-05-30 05:00:00,3425.79,43.8,67.78,7.59
2023-05-30 06:00:00,3392.53,41.64,58.81,11.43
2023-05-30 07:00:00,3535.37,39.34,62.11,7.21
2023-05-30 08:00:00,3346.52,37.32,52.95,11.54
2023-05-30 09:00:00,3491.79,47.46,58.39,8.63
2023-05-30 10:00:00,3386.15,36.97,54.09,9.82
2023-05-30 11:00:00,3312.62,40.29,56.05,11.41
2023-05-30 12:00:00,3199.69,40.87,66.11,10.17
2023-05-30 13:00:00,3078.05,41.01,65.0,10.48
2023-05-30 14:00:00,3100.6,45.72,64.1,10.2
2023-05-30 15:00:00,3090.94,39.48,57.3,13.7
2023-05-30 16:00:00,2855.26,39.05,56.55,7.44
2023-05-30 17:00:00,3052.44,44.0,51.75,9.72
2023-05-30 18:00:00,3157.8,38.93,63.39,10.02
2023-05-30 19:00:00,3128.9,41.97,69.68,8.22
2023-05-30 20:00:00,3042.54,39.92,67.28,11.6
2023-05-30 21:00:00,3128.64,42.1,60.15,9.13
2023-05-30 22:00:00,3109.75,41.51,62.47,11.63
2023-05-30 23:00:00,3228.48,38.13,61.24,10.17
2023-05-31 00:00:00,3412.04,33.87,64.55,9.27
2023-05-31 01:00:00,3406.64,34.38,68.71,13.45
2023-05-31 02:00:00,3410.11,33.88,57.15,6.34
2023-05-31 03:00:00,3350.16,39.12,57.34,11.24
2023-05-31 04:00:00,3506.23,32.34,58.56,12.8
2023-05-31 05:00:00,3282.53,38.92,59.84,7.02
2023-05-31 06:00:00,3432.8,39.8,63.64,9.94
2023-05-31 07:00:00,3509.59,41.97,59.66,10.95
2023-05-31 08:00:00,3505.28,40.91,55.73,8.27
2023-05-31 09:00:00,3466.44,42.1,55.8,11.13
2023-05-31 10:00:00,3387.51,40.64,54.12,12.85
2023-05-31 11:00:00,3290.22,38.43,59.46,11.47
2023-05-31 12:00:00,3311.83,39.08,65.17,13.76
2023-05-31 13:00:00,3110.98,36.84,62.1,7.89
2023-05-31 14:00:00,3073.56,40.08,62.82,9.55
2023-05-31 15:00:00,3122.78,34.65,54.58,6.95
2023-05-31 16:00:00,3102.15,42.6,54.14,9.06
2023-05-31 17:00:00,2882.28,36.53,60.89,11.02
2023-05-31 18:00:00,3103.55,39.86,66.23,10.53
2023-05-31 19:00:00,3142.12,40.36,64.22,8.9
2023-05-31 20:00:00,3077.1,42.89,56.63,9.75
2023-05-31 21:00:00,3354.06,34.36,71.46,6.04
2023-05-31 22:00:00,3089.74,38.42,49.85,10.08
2023-05-31 23:00:00,3170.16,41.05,60.15,13.11
2023-06-01 00:00:00,3211.11,44.71,50.51,6.91
2023-06-01 01:00:00,3294.77,39.34,48.95,9.95
2023-06-01 02:00:00,3317.75,37.67,52.63,12.73
2023-06-01 03:00:00,3251.36,45.54,48.99,7.96
2023-06-01 04:00:00,3369.17,41.86,42.52,9.6
2023-06-01 05:00:00,3434.04,43.58,49.56,12.33
2023-06-01 06:00:00,3573.48,35.83,50.82,15.2
2023-06-01 07:00:00,3664.03,41.02,54.56,10.52
2023-06-01 08:00:00,3557.37,36.21,57.09,10.69
2023-06-01 09:00:00,3314.5,35.54,45.72,7.66
2023-06-01 10:00:00,3281.04,41.2,58.36,10.73
2023-06-01 11:00:00,3286.45,41.41,47.86,9.37
2023-06-01 12:00:00,3429.08,38.01,47.45,10.68
2023-06-01 13:00:00,3182.31,43.75,47.95,10.97
2023-06-01 14:00:00,3017.87,38.35,40.24,9.54
2023-06-01 15:00:00,3059.08,38.65,47.89,12.59
2023-06-01 16:00:00,3153.12,39.35,56.56,11.09
2023-06-01 17:00:00,3126.43,38.73,52.39,8.55
